IdNumber,Name,Province,EstablishedDate,ClosingDate,PageError,ParsingError
348,Labrosse,Quebec,1907-10-01T00:00:00Z,,,
349,Boissonneault,Quebec,1895-08-01T00:00:00Z,1915-02-11T00:00:00Z,,
350,Lac de l'Est,Quebec,1928-02-24T00:00:00Z,,,
351,Lac-De-La-Montagne-Noire (summer office),Quebec,1951-07-16T00:00:00Z,1968-08-31T00:00:00Z,,
352,Lac Deligny,Quebec,1913-01-02T00:00:00Z,1913-09-30T00:00:00Z,,
353,Lac-de-L'Orignal (summer office),Quebec,1950-07-06T00:00:00Z,1955-10-31T00:00:00Z,,
354,Lac-des-Aigles,Quebec,1932-08-08T00:00:00Z,,,
355,Lac des Pins (summer office),Quebec,1913-06-20T00:00:00Z,1954-06-30T00:00:00Z,,
356,Lac-Des-Sept-Iles,Quebec,1930-08-05T00:00:00Z,1933-11-01T00:00:00Z,,
357,Lac Drolet,Quebec,1879-05-01T00:00:00Z,,,
358,Lac du Cerf,Quebec,1939-11-20T00:00:00Z,1970-08-18T00:00:00Z,,
359,Brookbury,Quebec,1864-12-01T00:00:00Z,1912-11-20T00:00:00Z,,
360,Lac Mance,Quebec,1934-01-02T00:00:00Z,1947-02-28T00:00:00Z,,
361,Eatonville,Quebec,1928-01-24T00:00:00Z,1961-09-19T00:00:00Z,,
362,Eboulements-Centre,Quebec,1913-10-15T00:00:00Z,,,
363,Cap de la Madeleine Centre,Quebec,1933-05-04T00:00:00Z,1937-03-22T00:00:00Z,,
364,Cap de la Madeleine Est Sub,Quebec,1937-03-22T00:00:00Z,1946-11-04T00:00:00Z,,
365,Echo Vale,Quebec,1863-12-01T00:00:00Z,1924-09-30T00:00:00Z,,
366,Lac Marquis,Quebec,1907-05-01T00:00:00Z,,,
367,Lac Maskinongé (summer office),Quebec,1914-06-01T00:00:00Z,1917-07-15T00:00:00Z,,
368,Cap de la Madeleine Sub no.2,Quebec,1972-03-21T00:00:00Z,,,
369,Lac Matapédia,Quebec,1881-02-01T00:00:00Z,,,
370,Cap de la Madeleine Sub no.3,Quebec,1939-01-16T00:00:00Z,,,
371,Beaurepaire,Quebec,1892-07-18T00:00:00Z,,,
372,Dalibaire,Quebec,1867-01-01T00:00:00Z,,,
373,Beaurivage,Quebec,1867-01-01T00:00:00Z,,,
374,Dalibaire,Quebec,1941-03-11T00:00:00Z,,,
375,Beauséjour,Quebec,1903-08-01T00:00:00Z,1948-12-14T00:00:00Z,,
376,Victoria-Tillicum,British Columbia,1913-04-01T00:00:00Z,,,
377,Beauvoir,Quebec,1883-07-01T00:00:00Z,1917-01-31T00:00:00Z,,
378,Lac à Beauce,Quebec,1910-09-01T00:00:00Z,1968-03-30T00:00:00Z,,
379,Lac-à-Belley,Quebec,1935-07-09T00:00:00Z,1937-09-30T00:00:00Z,,
380,L'Acadie Station,Quebec,1863-04-01T00:00:00Z,1865-08-01T00:00:00Z,,
381,Lac à Foin,Quebec,1910-10-15T00:00:00Z,1930-03-31T00:00:00Z,,
382,Bolduc Siding,Quebec,1902-07-01T00:00:00Z,1911-01-09T00:00:00Z,,
383,Bolton,Quebec,1831-04-06T00:00:00Z,,,
384,Bolton Cliff,Quebec,1878-07-01T00:00:00Z,1878-09-30T00:00:00Z,,
385,Bolton Forest,Quebec,1865-04-01T00:00:00Z,1912-11-15T00:00:00Z,,
386,Bolton Glen,Quebec,1880-04-01T00:00:00Z,1913-12-31T00:00:00Z,,
387,Bolton Springs,Quebec,1902-08-01T00:00:00Z,1907-01-01T00:00:00Z,,
388,Bonami,Quebec,1911-06-01T00:00:00Z,1915-04-22T00:00:00Z,,
389,Bonaventure,Quebec,1862-10-01T00:00:00Z,1863-07-01T00:00:00Z,,
390,Dollier (Sub office),Quebec,1892-07-18T00:00:00Z,,,
391,Lac Duffy (summer office),Quebec,1950-08-16T00:00:00Z,1966-09-03T00:00:00Z,,
392,Brossard,Quebec,1952-05-27T00:00:00Z,,,
393,Brosseau,Quebec,1952-05-27T00:00:00Z,,,
394,Brosseau Station,Quebec,1889-04-01T00:00:00Z,1952-05-27T00:00:00Z,,
395,Lac Duhamel (summer office),Quebec,1915-06-10T00:00:00Z,1932-09-30T00:00:00Z,,
396,Brouage,Quebec,1908-02-01T00:00:00Z,1915-04-15T00:00:00Z,,
397,Lac-du-Quinzième,Quebec,1927-11-07T00:00:00Z,1953-11-14T00:00:00Z,,
398,Lac Echo,Quebec,1910-09-01T00:00:00Z,1941-08-30T00:00:00Z,,
399,Lac-Edouard,Quebec,1889-11-01T00:00:00Z,,,
400,Lac Equerre,Quebec,1950-03-06T00:00:00Z,1955-06-27T00:00:00Z,,
401,Victoria-Esquimalt,British Columbia,1942-05-23T00:00:00Z,1943-05-08T00:00:00Z,,
402,Aston Station,Quebec,1867-08-01T00:00:00Z,,,
403,Victoria-Marigold,British Columbia,1914-06-01T00:00:00Z,1951-02-01T00:00:00Z,,
404,Victoria Sub-Office no. 2,British Columbia,1908-07-01T00:00:00Z,1960-08-10T00:00:00Z,,
405,Victoria Sub Office no. 5,British Columbia,1892-08-01T00:00:00Z,1932-09-13T00:00:00Z,,
406,Atalante,Quebec,1907-04-01T00:00:00Z,,,
407,Beaver,Quebec,1898-08-01T00:00:00Z,,,
408,Bédard,Quebec,1910-12-01T00:00:00Z,,,
409,Bédard,Quebec,1922-07-13T00:00:00Z,,,
410,Bédard,Quebec,1922-12-01T00:00:00Z,,,
412,Victoria Sub Office no. 6,British Columbia,1910-11-01T00:00:00Z,,,
413,Victoria Sub Office no. 7,British Columbia,1912-12-01T00:00:00Z,,,
414,Victoria Sub no. 8,British Columbia,1958-01-13T00:00:00Z,,,
415,Dalling,Quebec,1875-01-01T00:00:00Z,1915-03-31T00:00:00Z,,
416,Bonaventure Island,Quebec,1884-12-01T00:00:00Z,1963-10-31T00:00:00Z,,
417,Bonaventure River,Quebec,1872-04-01T00:00:00Z,,,
419,Deschambault Station,Quebec,1893-04-01T00:00:00Z,1967-09-09T00:00:00Z,,
420,Bondville,Quebec,1896-05-01T00:00:00Z,1971-01-04T00:00:00Z,,
421,Deschamps,Quebec,1923-10-01T00:00:00Z,1929-01-05T00:00:00Z,,
422,Lac Français,Quebec,1917-06-25T00:00:00Z,1962-03-31T00:00:00Z,,
423,Browns Gore,Quebec,1909-07-01T00:00:00Z,1914-01-16T00:00:00Z,,
424,Bruchesi,Quebec,1911-05-01T00:00:00Z,,,
425,Brucy,Quebec,1946-02-01T00:00:00Z,,,
426,Brunelle,Quebec,1939-01-16T00:00:00Z,,,
427,Brunet,Quebec,1914-06-01T00:00:00Z,1946-04-11T00:00:00Z,,
428,Bryon,Quebec,1894-10-01T00:00:00Z,,,
429,Bryon Island,Quebec,1898-07-01T00:00:00Z,1931-11-24T00:00:00Z,,
430,Brysonville,Quebec,1899-06-01T00:00:00Z,1956-12-31T00:00:00Z,,
431,Buckingham Sub no.1,Quebec,1976-03-15T00:00:00Z,,,
432,Buckland Est,Quebec,1926-01-16T00:00:00Z,1940-11-11T00:00:00Z,,
433,Victoria Sub no. 14,British Columbia,1953-01-02T00:00:00Z,1962-09-29T00:00:00Z,,
434,Victoria-Sub Office no. 19,British Columbia,1918-11-01T00:00:00Z,1919-12-19T00:00:00Z,,
435,Victoria Sub no. 30,British Columbia,1926-03-16T00:00:00Z,,,
436,Ancienne-Lorette,Quebec,1969-08-25T00:00:00Z,1970-07-24T00:00:00Z,,
437,Vancouver Sub no. 91,British Columbia,1930-01-01T00:00:00Z,1962-03-13T00:00:00Z,,
438,Dalmas,Quebec,1902-11-01T00:00:00Z,,,
439,Dalmas,Quebec,1923-12-01T00:00:00Z,,,
440,Dalveen,Quebec,1852-04-06T00:00:00Z,1860-05-09T00:00:00Z,,
441,D'Amade,Quebec,1915-06-01T00:00:00Z,,,
442,Danford Lake,Quebec,1868-04-01T00:00:00Z,1883-09-22T00:00:00Z,,
443,Victoria Sub no. 13,British Columbia,1958-02-04T00:00:00Z,,,
444,Victoria Sub no. 15,British Columbia,1958-06-02T00:00:00Z,1968-07-24T00:00:00Z,,
445,Daniel,Quebec,1949-10-28T00:00:00Z,1951-08-20T00:00:00Z,,
447,Bonne Nouvelle,Quebec,1937-09-17T00:00:00Z,,,
448,Bonneterre,Quebec,1945-08-14T00:00:00Z,,,
449,Deshaies,Quebec,1905-09-01T00:00:00Z,1916-12-09T00:00:00Z,,
450,Deshaies,Quebec,1942-07-25T00:00:00Z,1952-01-19T00:00:00Z,,
451,Desjardins,Quebec,1882-09-01T00:00:00Z,,,
452,Deslandes,Quebec,1939-03-14T00:00:00Z,,,
453,Booth,Quebec,1883-10-01T00:00:00Z,1894-07-31T00:00:00Z,,
454,Bord de l'Eau,Quebec,1903-06-01T00:00:00Z,1916-06-05T00:00:00Z,,
455,Boscobel,Quebec,1855-08-01T00:00:00Z,1915-03-31T00:00:00Z,,
457,Botreaux,Quebec,1884-08-01T00:00:00Z,1915-01-21T00:00:00Z,,
458,Botrel,Quebec,1913-10-15T00:00:00Z,1923-04-21T00:00:00Z,,
459,Bouchard,Quebec,1912-04-01T00:00:00Z,1930-03-05T00:00:00Z,,
460,Bugeaud,Quebec,1923-07-03T00:00:00Z,1970-10-15T00:00:00Z,,
461,Bulstrode,Quebec,1862-04-01T00:00:00Z,,,
462,Bulstrode Station,Quebec,1892-03-01T00:00:00Z,,,
463,Burbidge,Quebec,1904-04-01T00:00:00Z,,,
464,Bureau du Moulin,Quebec,1904-08-01T00:00:00Z,,,
465,Burnside,Quebec,1878-10-01T00:00:00Z,1888-07-31T00:00:00Z,,
466,Burrill's Siding,Quebec,1900-06-01T00:00:00Z,1907-05-15T00:00:00Z,,
467,Bury,Quebec,1839-01-06T00:00:00Z,,,
469,Cadot,Quebec,1903-06-01T00:00:00Z,1917-07-31T00:00:00Z,,
470,Cadrin,Quebec,1913-02-01T00:00:00Z,1919-01-11T00:00:00Z,,
471,Cairnside,Quebec,1878-09-01T00:00:00Z,1918-05-25T00:00:00Z,,
472,Victoria Sub no. 9,British Columbia,1912-12-01T00:00:00Z,1958-05-01T00:00:00Z,,
473,Auberivière,Quebec,1907-07-01T00:00:00Z,1918-10-14T00:00:00Z,,
474,Aubigny,Quebec,1864-07-01T00:00:00Z,,,
475,Aubut,Quebec,1909-12-01T00:00:00Z,,,
476,Auclair,Quebec,1932-04-05T00:00:00Z,,,
477,Audet,Quebec,1894-06-01T00:00:00Z,,,
478,Victoria-Sub no. 32,British Columbia,1950-07-06T00:00:00Z,1963-06-28T00:00:00Z,,
479,Victoria-Sub no. 34,British Columbia,1952-07-21T00:00:00Z,1956-04-11T00:00:00Z,,
480,"Aupaluk, Quebec (283835) J0M 1X0",Quebec,1980-08-26T00:00:00Z,,,
481,Beebe Junction,Quebec,1883-03-01T00:00:00Z,,,
483,Beech Grove,Quebec,1884-07-01T00:00:00Z,,,
484,Darey,Quebec,1919-08-01T00:00:00Z,1921-05-30T00:00:00Z,,
485,Beech Ridge,Quebec,1878-04-01T00:00:00Z,1914-02-02T00:00:00Z,,
486,Victoria Sub no. 18,British Columbia,1925-07-01T00:00:00Z,,,
487,D'Argenson,Quebec,1907-08-01T00:00:00Z,1915-09-15T00:00:00Z,,
488,Bégon,Quebec,1868-09-01T00:00:00Z,,,
489,Beith,Quebec,1903-02-01T00:00:00Z,1917-07-31T00:00:00Z,,
490,Des Ormeaux,Quebec,1886-06-01T00:00:00Z,,,
491,Boucherville Sub no.1,Quebec,1966-09-13T00:00:00Z,1976-10-17T00:00:00Z,,
492,Desrosiers,Quebec,1910-01-01T00:00:00Z,1914-11-15T00:00:00Z,,
493,Boucherville Sub no.2,Quebec,1967-02-01T00:00:00Z,1980-01-18T00:00:00Z,,
494,Boucherville Sub no.3,Quebec,1967-10-12T00:00:00Z,,,
495,Boucherville B.A. no.4,Quebec,1980-06-09T00:00:00Z,,,
496,Dessaint,Quebec,1916-09-01T00:00:00Z,1931-03-31T00:00:00Z,,
497,Dessane,Quebec,1939-12-04T00:00:00Z,1949-08-01T00:00:00Z,,
498,Bouchette Station,Quebec,1904-04-01T00:00:00Z,,,
499,Desserte-du-Lac D'Argent,Quebec,1952-12-19T00:00:00Z,1954-11-08T00:00:00Z,,
500,Bouffard,Quebec,1922-12-01T00:00:00Z,,,
501,Destor,Quebec,1936-05-16T00:00:00Z,1969-07-31T00:00:00Z,,
502,Bouffard Hill,Quebec,1912-04-01T00:00:00Z,1914-09-30T00:00:00Z,,
503,Calamite River,Quebec,1939-12-18T00:00:00Z,1962-11-05T00:00:00Z,,
504,Caldwell,Quebec,1882-08-01T00:00:00Z,1967-11-20T00:00:00Z,,
505,Callières,Quebec,1908-03-01T00:00:00Z,1971-10-16T00:00:00Z,,
506,Call Mill,Quebec,1907-01-01T00:00:00Z,1913-10-31T00:00:00Z,,
507,Campbell's Bay,Quebec,1888-07-01T00:00:00Z,,,
508,Campbell's Corner,Quebec,1892-11-01T00:00:00Z,1916-09-25T00:00:00Z,,
509,Camp des Rosiers,Quebec,1868-08-01T00:00:00Z,,,
510,Camp Des 21 Lacs (Summer office),Quebec,1939-07-28T00:00:00Z,,,
511,Victoria-Sub no. 37,British Columbia,1955-11-16T00:00:00Z,1963-10-15T00:00:00Z,,
512,Austin,Quebec,1946-08-01T00:00:00Z,,,
513,Victoria Sub no. 39,British Columbia,1961-07-11T00:00:00Z,1968-02-01T00:00:00Z,,
514,Authier,Quebec,1928-12-01T00:00:00Z,,,
515,Victoria Sub PO no. 43,British Columbia,1964-06-01T00:00:00Z,1964-07-15T00:00:00Z,,
516,Victoria West,British Columbia,1892-08-01T00:00:00Z,,,
518,Auvergne,Quebec,1896-01-01T00:00:00Z,,,
519,Avignon,Quebec,1866-08-01T00:00:00Z,,,
520,Avoca,Quebec,1862-01-01T00:00:00Z,1960-12-31T00:00:00Z,,
521,Avon,Quebec,1899-08-01T00:00:00Z,1931-06-01T00:00:00Z,,
522,Ayers,Quebec,1953-02-17T00:00:00Z,,,
523,Victoria Sub no. 19,British Columbia,1920-10-21T00:00:00Z,1945-12-31T00:00:00Z,,
524,Béland,Quebec,1904-10-10T00:00:00Z,1914-09-19T00:00:00Z,,
525,Victoria Sub no. 20,British Columbia,1925-01-29T00:00:00Z,,,
526,D'Artagnan,Quebec,1896-10-01T00:00:00Z,1918-04-15T00:00:00Z,,
527,Dartigny,Quebec,1914-06-15T00:00:00Z,,,
528,D'Auteuil,Quebec,1927-12-19T00:00:00Z,1936-10-31T00:00:00Z,,
529,D'Autray,Quebec,1909-09-01T00:00:00Z,1916-07-27T00:00:00Z,,
530,Victoria Sub no. 23,British Columbia,1928-02-14T00:00:00Z,,,
531,Victoria Sub no. 24,British Columbia,1928-07-18T00:00:00Z,,,
532,Victoria Sub no. 25,British Columbia,1933-08-10T00:00:00Z,,,
533,Bougainville,Quebec,1905-05-01T00:00:00Z,1967-06-17T00:00:00Z,,
534,Détour,Quebec,1907-03-01T00:00:00Z,,,
535,Détour du Lac,Quebec,1861-06-01T00:00:00Z,,,
536,Bougie,Quebec,1879-05-01T00:00:00Z,,,
537,Détour du Lac,Quebec,1926-07-20T00:00:00Z,1931-03-23T00:00:00Z,,
538,Bouillianne,Quebec,1889-09-01T00:00:00Z,,,
539,Devault,Quebec,1912-04-01T00:00:00Z,1929-03-19T00:00:00Z,,
540,Bouillon,Quebec,1912-03-01T00:00:00Z,1937-09-06T00:00:00Z,,
541,Boulay,Quebec,1912-03-01T00:00:00Z,,,
542,Dieppe,Quebec,1905-06-01T00:00:00Z,1913-09-30T00:00:00Z,,
543,Boule,Quebec,1936-09-19T00:00:00Z,,,
544,Boulevard St. Denis,Quebec,1896-01-01T00:00:00Z,,,
545,Bourgault,Quebec,1913-07-01T00:00:00Z,1924-03-01T00:00:00Z,,
546,Bourg Royal,Quebec,1911-02-01T00:00:00Z,1912-12-20T00:00:00Z,,
547,Camp Laclouwhi,Quebec,1935-07-01T00:00:00Z,1948-08-30T00:00:00Z,,
548,Camp Le Capitaine,Quebec,1937-07-17T00:00:00Z,1945-07-10T00:00:00Z,,
549,Camp Lemoyne,Quebec,1980-02-12T00:00:00Z,1982-08-31T00:00:00Z,,
550,Camp Marcel,Quebec,1937-07-14T00:00:00Z,1945-12-28T00:00:00Z,,
551,Camp Valcartier,Quebec,1933-08-04T00:00:00Z,1936-07-08T00:00:00Z,,
552,Candiac,Quebec,1960-04-21T00:00:00Z,,,
553,Caniapiscau,Quebec,1978-02-09T00:00:00Z,1982-06-30T00:00:00Z,,
554,Cann,Quebec,1929-04-22T00:00:00Z,1931-02-21T00:00:00Z,,
555,Drummondville-Sub no. 8,Quebec,1953-02-23T00:00:00Z,1965-11-14T00:00:00Z,,
556,Voights Camp,British Columbia,1913-01-01T00:00:00Z,,,
557,Voight Valley,British Columbia,1903-10-01T00:00:00Z,1923-03-31T00:00:00Z,,
558,Victoria Sub no. 5,British Columbia,1938-07-26T00:00:00Z,,,
559,Vancouver Sub no. 97,British Columbia,1949-10-01T00:00:00Z,1966-04-11T00:00:00Z,,
561,"Aylmer East, Sub Office no.1",Quebec,1963-08-14T00:00:00Z,1964-05-25T00:00:00Z,,
562,Vancouver Sub no. 98,British Columbia,1950-05-03T00:00:00Z,1964-09-30T00:00:00Z,,
563,Victoria Sub no. 28,British Columbia,1938-06-21T00:00:00Z,,,
564,Belisle's Mills,Quebec,1873-04-01T00:00:00Z,1887-07-01T00:00:00Z,,
565,Bellarmin,Quebec,1948-05-24T00:00:00Z,,,
566,Bellavance,Quebec,1907-05-01T00:00:00Z,,,
567,Belle Alodie,Quebec,1872-11-01T00:00:00Z,1879-08-31T00:00:00Z,,
568,Belleau,Quebec,1921-10-01T00:00:00Z,,,
569,Bellefeuille,Quebec,1913-03-01T00:00:00Z,1931-09-30T00:00:00Z,,
570,Bellefeuille,Quebec,1938-11-08T00:00:00Z,1955-07-02T00:00:00Z,,
571,Bellefeuille,Quebec,1876-01-01T00:00:00Z,,,
572,Belle Plage,Quebec,1912-09-01T00:00:00Z,1915-09-30T00:00:00Z,,
573,Belle Rivière,Quebec,1854-04-01T00:00:00Z,1915-01-23T00:00:00Z,,
574,Bellerive (Branch office),Quebec,1893-07-01T00:00:00Z,1902-06-30T00:00:00Z,,
575,Bourlamaque,Quebec,1935-01-11T00:00:00Z,,,
576,Dimock Creek,Quebec,1908-10-01T00:00:00Z,1957-10-08T00:00:00Z,,
577,Dion Mill,Quebec,1908-03-01T00:00:00Z,1911-02-05T00:00:00Z,,
578,Bournival,Quebec,1904-07-01T00:00:00Z,1937-12-13T00:00:00Z,,
579,Bousquet,Quebec,1912-12-01T00:00:00Z,1927-06-15T00:00:00Z,,
580,Bout de l'Isle,Quebec,1896-10-01T00:00:00Z,1921-05-01T00:00:00Z,,
581,Bout du Monde,Quebec,1908-06-01T00:00:00Z,1952-01-23T00:00:00Z,,
582,Bown,Quebec,1903-06-01T00:00:00Z,1913-01-31T00:00:00Z,,
583,Boyd Settlement,Quebec,1909-10-01T00:00:00Z,1913-09-15T00:00:00Z,,
584,Drummondville Sub no. 9,Quebec,1956-03-26T00:00:00Z,1961-09-30T00:00:00Z,,
585,Lac Frontière,Quebec,1912-04-01T00:00:00Z,,,
586,Lac Gagnon (summer office),Quebec,1923-06-01T00:00:00Z,1932-10-15T00:00:00Z,,
587,Lac Gatineau,Quebec,1916-10-21T00:00:00Z,1919-05-10T00:00:00Z,,
588,Drummondville Sub no. 12,Quebec,1962-08-13T00:00:00Z,,,
589,Drummondville Sub no. 13,Quebec,1964-11-23T00:00:00Z,,,
590,Drysdale (sub office),Quebec,1899-12-01T00:00:00Z,1906-04-27T00:00:00Z,,
591,Dubail,Quebec,1915-12-15T00:00:00Z,1932-09-30T00:00:00Z,,
592,Duberger,Quebec,1936-08-24T00:00:00Z,1962-03-05T00:00:00Z,,
593,Dubois,Quebec,1939-01-24T00:00:00Z,1970-10-31T00:00:00Z,,
594,Du Bonnet,Quebec,1937-08-10T00:00:00Z,1947-09-02T00:00:00Z,,
595,Aylmer East,Quebec,1832-01-18T00:00:00Z,1972-08-01T00:00:00Z,,
596,Aylmer B.A. 3,Quebec,1964-05-25T00:00:00Z,,,
597,Aylmer East B.A. no.4,Quebec,1967-01-25T00:00:00Z,1968-01-31T00:00:00Z,,
598,Aylmer East B.A. no.5,Quebec,1969-05-21T00:00:00Z,1974-05-31T00:00:00Z,,
599,Aylwin,Quebec,1854-06-01T00:00:00Z,,,
600,Ayotte,Quebec,1912-09-03T00:00:00Z,1922-11-07T00:00:00Z,,
601,Bellerive-Station,Quebec,1911-12-01T00:00:00Z,,,
602,Bellerive-sur-le-Lac,Quebec,1911-12-01T00:00:00Z,,,
603,Belle Rivière,Quebec,1834-04-01T00:00:00Z,1915-01-23T00:00:00Z,,
605,Bellevue Junction,Quebec,1912-02-01T00:00:00Z,1918-04-21T00:00:00Z,,
606,Bell Mount,Quebec,1883-07-01T00:00:00Z,1958-12-06T00:00:00Z,,
607,Beloeil Centre,Quebec,1912-05-13T00:00:00Z,1914-10-05T00:00:00Z,,
608,Boyerbourg,Quebec,1893-09-01T00:00:00Z,,,
609,Brabazon,Quebec,1914-04-01T00:00:00Z,1921-09-19T00:00:00Z,,
610,Bracken,Quebec,1905-10-01T00:00:00Z,1913-05-30T00:00:00Z,,
611,Bradore Bay,Quebec,1907-11-01T00:00:00Z,,,
612,Lac-à-Jim,Quebec,1913-12-01T00:00:00Z,1915-08-21T00:00:00Z,,
613,Dock,Quebec,1914-10-01T00:00:00Z,1961-01-31T00:00:00Z,,
614,Brasset,Quebec,1939-04-13T00:00:00Z,1967-06-10T00:00:00Z,,
615,Lac-à-la-Tortue,Quebec,1882-05-01T00:00:00Z,,,
616,Dodds Lake,Quebec,1895-01-01T00:00:00Z,1896-05-29T00:00:00Z,,
617,Lac Gordon,Quebec,1947-06-16T00:00:00Z,1966-09-03T00:00:00Z,,
618,Dubuisson,Quebec,1941-12-02T00:00:00Z,1951-08-04T00:00:00Z,,
619,Duchesnay,Quebec,1883-07-01T00:00:00Z,,,
620,Lac Grosleau,Quebec,1908-10-01T00:00:00Z,1960-08-31T00:00:00Z,,
621,Duchesne,Quebec,1938-02-10T00:00:00Z,1939-11-01T00:00:00Z,,
622,Dudswell,Quebec,1878-04-01T00:00:00Z,,,
623,La Chaloupe,Quebec,1911-07-01T00:00:00Z,1915-10-01T00:00:00Z,,
624,La Chapelle,Quebec,1905-03-01T00:00:00Z,1915-08-28T00:00:00Z,,
625,Lachenaie,Quebec,1858-04-01T00:00:00Z,1973-09-24T00:00:00Z,,
626,Lachine Sub no. 1,Quebec,1936-11-16T00:00:00Z,1963-04-26T00:00:00Z,,
628,Baie-Comeau-Sub no.1,Quebec,1965-05-03T00:00:00Z,1968-04-27T00:00:00Z,,
630,Baie d'Argenteuil,Quebec,1910-07-01T00:00:00Z,1913-07-31T00:00:00Z,,
631,Baie de l'Abri,Quebec,1916-06-01T00:00:00Z,,,
632,Baie de la Trinité,Quebec,1875-10-01T00:00:00Z,,,
633,Baie des Bacon,Quebec,1890-11-01T00:00:00Z,1970-09-01T00:00:00Z,,
634,Baie-des-Capucins,Quebec,1908-03-15T00:00:00Z,,,
635,Baie des Cèdres,Quebec,1920-01-15T00:00:00Z,,,
636,Baie des Pères,Quebec,1887-10-01T00:00:00Z,,,
637,Beloeil Sub no.4,Quebec,1849-07-06T00:00:00Z,,,
638,Beloeil Sub no.5,Quebec,1921-08-15T00:00:00Z,1960-11-05T00:00:00Z,,
639,Beloeil Sub no.7,Quebec,1966-10-24T00:00:00Z,1967-05-31T00:00:00Z,,
640,Beloeil Sub no.8,Quebec,1977-09-01T00:00:00Z,1977-12-10T00:00:00Z,,
641,Beloeil Village,Quebec,1851-08-06T00:00:00Z,,,
642,Béranger,Quebec,1887-02-01T00:00:00Z,1913-07-31T00:00:00Z,,
643,Bergeron,Quebec,1913-06-01T00:00:00Z,1940-06-24T00:00:00Z,,
644,Bernadette,Quebec,1895-09-01T00:00:00Z,1916-09-08T00:00:00Z,,
645,Bernatchez,Quebec,1924-03-17T00:00:00Z,1970-09-16T00:00:00Z,,
646,Doheny,Quebec,1913-03-01T00:00:00Z,1918-07-31T00:00:00Z,,
647,Breault,Quebec,1905-03-01T00:00:00Z,1959-05-15T00:00:00Z,,
648,Breault Mill,Quebec,1905-03-01T00:00:00Z,,,
649,Brèche à Manon,Quebec,1899-04-01T00:00:00Z,1967-01-31T00:00:00Z,,
650,Dolbeau S.B. no. 1,Quebec,1974-11-01T00:00:00Z,,,
651,Breckenridge,Quebec,1914-12-01T00:00:00Z,1970-07-31T00:00:00Z,,
652,Domaine de Gentilly,Quebec,1849-01-06T00:00:00Z,,,
653,Domaine des Hauts Bois,Quebec,1973-01-16T00:00:00Z,,,
654,Lac Archambault (summer office),Quebec,1923-08-01T00:00:00Z,1933-09-15T00:00:00Z,,
655,Dufour,Quebec,1890-07-01T00:00:00Z,1937-02-22T00:00:00Z,,
656,Dugal,Quebec,1934-02-02T00:00:00Z,1968-08-06T00:00:00Z,,
657,Lachine Sub no. 3,Quebec,1958-11-24T00:00:00Z,,,
658,Du Guesclin,Quebec,1908-10-15T00:00:00Z,,,
659,Duguesclin,Quebec,1926-06-01T00:00:00Z,1951-08-14T00:00:00Z,,
660,Duhamel,Quebec,1880-12-01T00:00:00Z,,,
661,Dumoine,Quebec,1884-08-01T00:00:00Z,1930-01-14T00:00:00Z,,
662,Lachine Sub no. 5,Quebec,1947-12-01T00:00:00Z,1953-04-23T00:00:00Z,,
663,Dunboro,Quebec,1877-05-01T00:00:00Z,,,
664,Baie des Sables (Semi-staff),Quebec,1864-03-01T00:00:00Z,,,
665,Baie-du-Febvre,Quebec,1842-05-06T00:00:00Z,,,
666,Baie-du-Lac,Quebec,1947-07-18T00:00:00Z,1966-09-03T00:00:00Z,,
667,Baie d'Urfé,Quebec,1891-05-01T00:00:00Z,1912-01-01T00:00:00Z,,
668,Baie Hatée (Summer office),Quebec,1914-06-15T00:00:00Z,1916-09-15T00:00:00Z,,
669,Baie Laval,Quebec,1937-03-15T00:00:00Z,1957-11-04T00:00:00Z,,
670,Berry,Quebec,1937-10-02T00:00:00Z,1969-05-12T00:00:00Z,,
671,Berryer,Quebec,1912-02-15T00:00:00Z,1931-01-26T00:00:00Z,,
672,Bersimis,Quebec,1863-07-01T00:00:00Z,1895-12-02T00:00:00Z,,
673,Bersimis,Quebec,1881-01-01T00:00:00Z,,,
674,Berthe,Quebec,1914-06-01T00:00:00Z,,,
675,Berthelot,Quebec,1907-12-01T00:00:00Z,1918-04-05T00:00:00Z,,
676,Berthier-en-haut,Quebec,1772-01-01T00:00:00Z,,,
677,Berthier sur Mer,Quebec,1847-07-06T00:00:00Z,,,
678,Brennan Hills,Quebec,1913-03-01T00:00:00Z,,,
679,Dom Antoine,Quebec,1914-07-01T00:00:00Z,1916-03-15T00:00:00Z,,
680,Breslay,Quebec,1913-06-01T00:00:00Z,1916-07-22T00:00:00Z,,
681,Doncaster,Quebec,1905-05-01T00:00:00Z,,,
682,Bretagne,Quebec,1911-06-15T00:00:00Z,1916-04-29T00:00:00Z,,
683,Breton,Quebec,1915-11-01T00:00:00Z,1916-12-27T00:00:00Z,,
684,Dorion-Vaudreuil,Quebec,1876-10-01T00:00:00Z,,,
685,La Carrière,Quebec,1887-09-01T00:00:00Z,1896-10-19T00:00:00Z,,
686,Brillon,Quebec,1911-03-01T00:00:00Z,1914-04-30T00:00:00Z,,
687,Lac-au-Saumon-Ouest,Quebec,1928-04-10T00:00:00Z,1937-09-06T00:00:00Z,,
688,Brills,Quebec,1910-06-18T00:00:00Z,1913-03-01T00:00:00Z,,
689,Brisay,Quebec,1981-08-19T00:00:00Z,,,
